run_id,run_type,country_id,policy_variant_id,scenario_id,regime_id,v_baseline,v_negative_control,collapse_ratio,baseline_crosses_v1,negative_control_crosses_v1,verdict,parameter_set_id,dataset_version
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,UBI,low,r1,-0.0028752023355602,-0.0009148371067691548,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,PEN,low,r2,-0.0427345750286296,-0.013597364781836693,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,GMI:GMI_ideal_aggregate,low,r2,-2.187942300942177,-0.6961634593906928,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,GMI:GMI_loaded_aggregate,low,r2,-1.4586282006281182,-0.4641089729271286,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,MUT,low,r2,-0.0258098333221303,-0.008212219693405097,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,PBI,low,r2,-0.0095008248178992,-0.0030229897147861094,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,UBI,low,r2,-0.0027261733902963,-0.0008674188060033683,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,PEN,low,r3,-0.0448356898221902,-0.014265901307060522,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,GMI:GMI_ideal_aggregate,low,r3,-2.2431661862078256,-0.713734695611581,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,GMI:GMI_loaded_aggregate,low,r3,-1.4954441241385503,-0.4758231304077206,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,MUT,low,r3,-0.0278906410928474,-0.00887429489317872,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,PBI,low,r3,-0.0106968251815041,-0.0034035352850240322,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,UBI,low,r3,-0.0032153837426812,-0.0010230766453985637,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,PEN,low,r4,-0.0408490378423001,-0.012997421131640943,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,GMI:GMI_ideal_aggregate,low,r4,-2.13018523877835,-0.6777862123385661,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,GMI:GMI_loaded_aggregate,low,r4,-1.4201234925189,-0.4518574748923773,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,MUT,low,r4,-0.0240696708001926,-0.007658531618243101,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,PBI,low,r4,-0.0085416953921978,-0.002717812170244755,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,UBI,low,r4,-0.0023427854103024,-0.0007454317214598547,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,PEN,mid,r0,0.0324037073756413,0.010310270528613143,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,GMI:GMI_ideal_aggregate,mid,r0,-0.6119963968804701,-0.19472612628014963,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,GMI:GMI_loaded_aggregate,mid,r0,-0.4079975979203134,-0.12981741752009976,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,MUT,mid,r0,0.0547886336536989,0.01743274707163147,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,PBI,mid,r0,0.0388238152491779,0.012353032124738424,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,UBI,mid,r0,0.0174750960041515,0.005560257819502751,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,PEN,mid,r1,0.0374110771790924,0.011903524556983947,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,GMI:GMI_ideal_aggregate,mid,r1,-0.4880241400695869,-0.1552804082039595,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,GMI:GMI_loaded_aggregate,mid,r1,-0.3253494267130579,-0.10352027213597298,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,MUT,mid,r1,0.0598660419858482,0.01904828608640625,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,PBI,mid,r1,0.041780452457732,0.013293780327460184,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,UBI,mid,r1,0.0186927954366983,0.00594770763894946,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,PEN,mid,r2,0.0416998930913176,0.013268147801782875,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,GMI:GMI_ideal_aggregate,mid,r2,-0.3970568092537489,-0.1263362574898292,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,GMI:GMI_loaded_aggregate,mid,r2,-0.2647045395024993,-0.08422417165988615,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,MUT,mid,r2,0.0644507954589664,0.0205070712823984,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,PBI,mid,r2,0.0445246556917256,0.014166935901912692,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,UBI,mid,r2,0.0198389838049778,0.006312403937947483,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,PEN,mid,r3,0.0303414308033455,0.009654091619246297,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,GMI:GMI_ideal_aggregate,mid,r3,-0.6486323704215634,-0.20638302695231567,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,GMI:GMI_loaded_aggregate,mid,r3,-0.4324215802810423,-0.1375886846348771,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,MUT,mid,r3,0.0524738632227801,0.01669622920724822,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,PBI,mid,r3,0.0374053320957215,0.011901696575911388,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,UBI,mid,r3,0.0168757423362256,0.0053695543797081455,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,PEN,mid,r4,0.0533544303576521,0.016976409659252942,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,GMI:GMI_ideal_aggregate,mid,r4,-0.1320957354920681,-0.04203046129293077,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,GMI:GMI_loaded_aggregate,mid,r4,-0.0880638236613787,-0.0280203075286205,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,MUT,mid,r4,0.0766340401654359,0.02438355823445688,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,PBI,mid,r4,0.051734489778361,0.016460974020387594,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,UBI,mid,r4,0.0228331423311046,0.007265090741715101,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,PEN,high,r0,0.0197250231634253,0.006276143733817141,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,GMI:GMI_ideal_aggregate,high,r0,-0.8809158573204959,-0.28029140914743056,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,GMI:GMI_loaded_aggregate,high,r0,-0.587277238213664,-0.18686093943162038,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,MUT,high,r0,0.0412350928475216,0.013120256815120511,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,PBI,high,r0,0.0307113462297521,0.00977179198219385,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,UBI,high,r0,0.0140867108026072,0.004482135255375019,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,PEN,high,r1,0.0241133054149424,0.0076724153592998565,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,GMI:GMI_ideal_aggregate,high,r1,-0.7700746705516304,-0.24502375881188243,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,GMI:GMI_loaded_aggregate,high,r1,-0.5133831137010869,-0.16334917254125494,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,MUT,high,r1,0.0456506952495532,0.01452522121576693,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,PBI,high,r1,0.0332718596370258,0.010586500793599121,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,UBI,high,r1,0.0151389587526245,0.004816941421289614,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,PEN,high,r2,0.0277934068025162,0.008843356709891519,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,GMI:GMI_ideal_aggregate,high,r2,-0.6920183941316054,-0.22018767086005628,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,GMI:GMI_loaded_aggregate,high,r2,-0.4613455960877369,-0.14679178057337086,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,MUT,high,r2,0.0495847315811224,0.015776960048538947,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,PBI,high,r2,0.0356265762618214,0.011335728810579537,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,UBI,high,r2,0.0161224678355168,0.005129876129482618,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,PEN,high,r3,0.0192961216845893,0.006139675081460233,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,GMI:GMI_ideal_aggregate,high,r3,-0.8829073566024875,-0.28092506800988243,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,GMI:GMI_loaded_aggregate,high,r3,-0.5886049044016584,-0.18728337867325495,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,MUT,high,r3,0.0406664039192615,0.012939310337946841,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,PBI,high,r3,0.0303379797951133,0.009652993571172415,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,UBI,high,r3,0.0139238775103459,0.004430324662382787,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,PEN,high,r4,0.0399632707992742,0.012715586163405429,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,GMI:GMI_ideal_aggregate,high,r4,-0.4161270547385515,-0.1324040628713573,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,GMI:GMI_loaded_aggregate,high,r4,-0.2774180364923677,-0.08826937524757154,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,MUT,high,r4,0.0623188616754131,0.01982872871490417,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,PBI,high,r4,0.0431661426823069,0.013734681762552199,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,UBI,high,r4,0.019254347708599,0.0061263833618269556,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,PEN,stress,r0,0.2452211325082953,0.07802490579809397,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,GMI:GMI_ideal_aggregate,stress,r0,3.901937871138183,1.2415256862712403,0.31818181818181823,True,True,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,GMI:GMI_loaded_aggregate,stress,r0,2.6012919140921213,0.8276837908474933,0.31818181818181823,True,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,MUT,stress,r0,0.282290920761839,0.0898198384242215,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,PBI,stress,r0,0.1749952616930563,0.05568031053869974,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,UBI,stress,r0,0.0743506677811865,0.023657030657650253,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,PEN,stress,r1,0.2602914757602903,0.08282001501463784,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,GMI:GMI_ideal_aggregate,stress,r1,4.239349420616151,1.3488839065596845,0.31818181818181823,True,True,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,GMI:GMI_loaded_aggregate,stress,r1,2.826232947077433,0.8992559377064561,0.31818181818181823,True,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,MUT,stress,r1,0.2981256694444094,0.09485816755049391,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,PBI,stress,r1,0.1843907027221172,0.05866976904794639,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,UBI,stress,r1,0.0782577023013386,0.02490017800497138,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,PEN,stress,r2,0.2749404640789393,0.08748105675238979,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,GMI:GMI_ideal_aggregate,stress,r2,4.550059741080454,1.4477462812528719,0.31818181818181823,True,True,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,GMI:GMI_loaded_aggregate,stress,r2,3.033373160720303,0.9651641875019147,0.31818181818181823,True,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,MUT,stress,r2,0.3137854695958103,0.09984083123503056,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,PBI,stress,r2,0.1937638728328191,0.06165214135589699,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,UBI,stress,r2,0.0821726523391888,0.02614584392610553,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,PEN,stress,r3,0.2502383566642316,0.07962129530225552,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,GMI:GMI_ideal_aggregate,stress,r3,4.015460658881374,1.2776465732804374,0.31818181818181823,True,True,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,GMI:GMI_loaded_aggregate,stress,r3,2.676973772587582,0.851764382186958,0.31818181818181823,True,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,MUT,stress,r3,0.2875441518996482,0.09149132105897899,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,PBI,stress,r3,0.1781066042982894,0.05667028318581936,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,UBI,stress,r3,0.0756433145054426,0.02406832734264083,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,PEN,stress,r4,0.3330179726110611,0.10596026401261036,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,GMI:GMI_ideal_aggregate,stress,r4,5.799668762204835,1.8453491516106295,0.31818181818181823,True,True,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,GMI:GMI_loaded_aggregate,stress,r4,3.86644584146989,1.2302327677404197,0.31818181818181823,True,True,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,MUT,stress,r4,0.3755949708493598,0.11950749072479631,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,PBI,stress,r4,0.2306774924132624,0.07339738394967442,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,CHL,UBI,stress,r4,0.0975733750020856,0.03104607386429997,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,PEN,low,r0,-0.1616526824314932,-0.05143494441002057,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,GMI:GMI_ideal_aggregate,low,r0,-0.112663238540209,-0.0358473940809756,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,GMI:GMI_loaded_aggregate,low,r0,-0.0751088256934726,-0.023898262720650376,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,MUT,low,r0,-0.018485557526338,-0.005881768303834819,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,PBI,low,r0,-0.0078670161561991,-0.0025031415042451686,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,UBI,low,r0,-0.0023095297273273,-0.0007348503677859591,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,PEN,low,r1,-0.1571014719079275,-0.049986831970704214,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,GMI:GMI_ideal_aggregate,low,r1,-0.1104136174694261,-0.035131605558453766,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,GMI:GMI_loaded_aggregate,low,r1,-0.0736090783129508,-0.02342107037230253,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,MUT,low,r1,-0.0177865477124634,-0.005659356090329265,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,PBI,low,r1,-0.0074745008917797,-0.002378250283748087,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,UBI,low,r1,-0.0021663854399114,-0.0006893044581536274,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,PEN,low,r2,-0.1555474464865584,-0.04949236933663223,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,GMI:GMI_ideal_aggregate,low,r2,-0.1099427969680978,-0.03498179903530385,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,GMI:GMI_loaded_aggregate,low,r2,-0.0732951979787319,-0.023321199356869243,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,MUT,low,r2,-0.0174903074530276,-0.005565097825963329,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,PBI,low,r2,-0.0072853439350885,-0.0023180639793463414,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,UBI,low,r2,-0.0020923253750525,-0.0006657398920621591,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,PEN,low,r3,-0.1616942785994007,-0.051448179554354774,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,GMI:GMI_ideal_aggregate,low,r3,-0.1123275415116828,-0.0357405813900809,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,GMI:GMI_loaded_aggregate,low,r3,-0.0748850276744552,-0.023827054260053934,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,MUT,low,r3,-0.0185609176615341,-0.005905746528669942,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,PBI,low,r3,-0.0079366636511044,-0.002525302070805946,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,UBI,low,r3,-0.0023410130275475,-0.0007448677814923865,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,PEN,low,r4,-0.1497886682248611,-0.04766003079881945,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
