country_id,policy_variant_id,scenario_id,regime_id,requirement_basis,g_ai_required,mfc_required_gross,q_prod_required,historical_total_revenue_class,flags
PER,UBI,mid,r1,debt_consistent,2.715831992302189,9.38743644270479,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,PEN,mid,r2,baseline,0.0840785922521413,0.3040376146025564,,fiscally_demanding,frontier_exceeds_one;ai_rent_capture_impossible
PER,PEN,mid,r2,debt_consistent,0.1600766988466565,0.5788552872630872,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,GMI:GMI_ideal_aggregate,mid,r2,baseline,0.3664258151570053,1.3250368231075584,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,GMI:GMI_ideal_aggregate,mid,r2,debt_consistent,0.4424239217515205,1.5998544957680891,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,GMI:GMI_loaded_aggregate,mid,r2,baseline,0.5303527449656759,1.9178149771314152,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,GMI:GMI_loaded_aggregate,mid,r2,debt_consistent,0.6063508515601911,2.192632649791946,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,MUT,mid,r2,baseline,0.6404155537752619,2.315814431577223,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,MUT,mid,r2,debt_consistent,0.716413660369777,2.5906321042377534,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,PBI,mid,r2,baseline,0.9466882867488714,3.4233309664860285,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,PBI,mid,r2,debt_consistent,1.0226863933433867,3.69814863914656,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,UBI,mid,r2,baseline,2.5200045031182103,9.11261877004426,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,UBI,mid,r2,debt_consistent,2.5960026097127256,9.38743644270479,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,PEN,mid,r3,baseline,0.094833365540356,0.3045944445450142,,fiscally_demanding,frontier_exceeds_one;ai_rent_capture_impossible
PER,PEN,mid,r3,debt_consistent,0.1803959398916242,0.579412117205545,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,GMI:GMI_ideal_aggregate,mid,r3,baseline,0.4129021926443846,1.326196885487679,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,GMI:GMI_ideal_aggregate,mid,r3,debt_consistent,0.4984647669956528,1.6010145581482096,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,GMI:GMI_loaded_aggregate,mid,r3,baseline,0.5974595553003348,1.918975039511536,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,GMI:GMI_loaded_aggregate,mid,r3,debt_consistent,0.683022129651603,2.1937927121720664,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,MUT,mid,r3,baseline,0.72112832156153,2.316185651538861,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,MUT,mid,r3,debt_consistent,0.8066908959127981,2.591003324199392,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,PBI,mid,r3,baseline,1.0659170111395349,3.423609381457257,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,PBI,mid,r3,debt_consistent,1.151479585490803,3.698427054117788,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,UBI,mid,r3,baseline,2.8372228215270368,9.112850782520283,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,UBI,mid,r3,debt_consistent,2.922785395878305,9.387668455180814,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
