run_id,model_version,parameter_set_id,dataset_version,country_id,policy_id,policy_variant_id,gmi_version,scenario_id,regime_id,endpoint_year,prob_basis,mc_mode,mc_n_draws,v_p05,v_p25,v_p50,v_p75,v_p95,valid_support_share,valid_support_share_above_threshold,threshold_computability_share,requirement_already_covered_share,converged_flag,prob_v_ge_1_00,prob_debt_consistent_1_00,failure_severity_mean_1_00,failure_severity_median_1_00,prob_v_ge_1_05,prob_debt_consistent_1_05,failure_severity_mean_1_05,failure_severity_median_1_05,prob_v_ge_1_10,prob_debt_consistent_1_10,failure_severity_mean_1_10,failure_severity_median_1_10,prob_v_ge_1_25,prob_debt_consistent_1_25,failure_severity_mean_1_25,failure_severity_median_1_25,prob_v_ge_1_50,prob_debt_consistent_1_50,failure_severity_mean_1_50,failure_severity_median_1_50,prob_v_ge_1
official_4c_tierB_mc_baseline_official_v3,deterministic-engine-v1_official-runner,baseline-official-v3,v1.0.1-official-4c,PER,PEN,PEN,,low,r0,2034,basic_valid,historical_reduced_form_mixture_total_revenue,5000,-0.2351837170222002,-0.2071674900548547,-0.1811936817499176,-0.1518666130635642,-0.1022717051091051,0.7836,False,0.7836,0.0,True,0.0,0.0,1.1769884498521974,1.1811936817499178,0.0,0.0,1.2269884498521977,1.2311936817499176,0.0,0.0,1.2769884498521975,1.281193681749918,0.0,0.0,1.4269884498521974,1.4311936817499178,0.0,0.0,1.6769884498521974,1.6811936817499178,0.0
official_4c_tierB_mc_baseline_official_v3,deterministic-engine-v1_official-runner,baseline-official-v3,v1.0.1-official-4c,PER,PEN,PEN,,low,r0,2034,support_valid,historical_reduced_form_mixture_total_revenue,5000,-0.2351837170222002,-0.2071674900548547,-0.1811936817499176,-0.1518666130635642,-0.1022717051091051,0.7836,False,0.7836,0.0,True,0.0,0.0,1.1769884498521974,1.1811936817499178,0.0,0.0,1.2269884498521977,1.2311936817499176,0.0,0.0,1.2769884498521975,1.281193681749918,0.0,0.0,1.4269884498521974,1.4311936817499178,0.0,0.0,1.6769884498521974,1.6811936817499178,0.0
official_4c_tierB_mc_baseline_official_v3,deterministic-engine-v1_official-runner,baseline-official-v3,v1.0.1-official-4c,PER,GMI,GMI:GMI_ideal_aggregate,GMI_ideal_aggregate,low,r0,2034,all_draw,historical_reduced_form_positive_tax,5000,-0.1180958288102142,-0.1133268588000725,-0.1093238156306922,-0.1042550975720483,-0.0962483807624714,1.0,True,1.0,0.0,True,0.0,0.0,1.1084526659732452,1.1093238156306922,0.0,0.0,1.1584526659732453,1.1593238156306922,0.0,0.0,1.208452665973245,1.2093238156306922,0.0,0.0,1.3584526659732452,1.3593238156306922,0.0,0.0,1.6084526659732452,1.6093238156306922,0.0
official_4c_tierB_mc_baseline_official_v3,deterministic-engine-v1_official-runner,baseline-official-v3,v1.0.1-official-4c,PER,GMI,GMI:GMI_ideal_aggregate,GMI_ideal_aggregate,low,r0,2034,basic_valid,historical_reduced_form_positive_tax,5000,-0.1180958288102142,-0.1133268588000725,-0.1093238156306922,-0.1042550975720483,-0.0962483807624714,1.0,True,1.0,0.0,True,0.0,0.0,1.1084526659732452,1.1093238156306922,0.0,0.0,1.1584526659732453,1.1593238156306922,0.0,0.0,1.208452665973245,1.2093238156306922,0.0,0.0,1.3584526659732452,1.3593238156306922,0.0,0.0,1.6084526659732452,1.6093238156306922,0.0
official_4c_tierB_mc_baseline_official_v3,deterministic-engine-v1_official-runner,baseline-official-v3,v1.0.1-official-4c,PER,GMI,GMI:GMI_ideal_aggregate,GMI_ideal_aggregate,low,r0,2034,support_valid,historical_reduced_form_positive_tax,5000,-0.1180958288102142,-0.1133268588000725,-0.1093238156306922,-0.1042550975720483,-0.0962483807624714,1.0,True,1.0,0.0,True,0.0,0.0,1.1084526659732452,1.1093238156306922,0.0,0.0,1.1584526659732453,1.1593238156306922,0.0,0.0,1.208452665973245,1.2093238156306922,0.0,0.0,1.3584526659732452,1.3593238156306922,0.0,0.0,1.6084526659732452,1.6093238156306922,0.0
official_4c_tierB_mc_baseline_official_v3,deterministic-engine-v1_official-runner,baseline-official-v3,v1.0.1-official-4c,PER,GMI,GMI:GMI_ideal_aggregate,GMI_ideal_aggregate,low,r0,2034,all_draw,historical_reduced_form_mixture_tax,5000,-0.1512434415691949,-0.1165861377061102,-0.1107823450902726,-0.105478105482737,-0.0973648088800869,0.8336,False,0.8336,0.0,True,0.0,0.0,1.1151826125029818,1.1107823450902727,0.0,0.0,1.1651826125029818,1.1607823450902726,0.0,0.0,1.215182612502982,1.2107823450902728,0.0,0.0,1.3651826125029818,1.3607823450902727,0.0,0.0,1.6151826125029818,1.6107823450902727,0.0
official_4c_tierB_mc_baseline_official_v3,deterministic-engine-v1_official-runner,baseline-official-v3,v1.0.1-official-4c,PER,GMI,GMI:GMI_ideal_aggregate,GMI_ideal_aggregate,low,r0,2034,basic_valid,historical_reduced_form_mixture_tax,5000,-0.1180239145775325,-0.1133516025635679,-0.1092272296882307,-0.1044622924027462,-0.0965186825230097,0.8336,False,0.8336,0.0,True,0.0,0.0,1.1085076837184649,1.1092272296882308,0.0,0.0,1.158507683718465,1.1592272296882309,0.0,0.0,1.2085076837184647,1.209227229688231,0.0,0.0,1.3585076837184649,1.3592272296882308,0.0,0.0,1.6085076837184646,1.6092272296882308,0.0
official_4c_tierB_mc_baseline_official_v3,deterministic-engine-v1_official-runner,baseline-official-v3,v1.0.1-official-4c,PER,GMI,GMI:GMI_ideal_aggregate,GMI_ideal_aggregate,low,r0,2034,support_valid,historical_reduced_form_mixture_tax,5000,-0.1180239145775325,-0.1133516025635679,-0.1092272296882307,-0.1044622924027462,-0.0965186825230097,0.8336,False,0.8336,0.0,True,0.0,0.0,1.1085076837184649,1.1092272296882308,0.0,0.0,1.158507683718465,1.1592272296882309,0.0,0.0,1.2085076837184647,1.209227229688231,0.0,0.0,1.3585076837184649,1.3592272296882308,0.0,0.0,1.6085076837184646,1.6092272296882308,0.0
official_4c_tierB_mc_baseline_official_v3,deterministic-engine-v1_official-runner,baseline-official-v3,v1.0.1-official-4c,PER,GMI,GMI:GMI_ideal_aggregate,GMI_ideal_aggregate,low,r0,2034,all_draw,historical_reduced_form_positive_total_revenue,5000,-0.1153845896143946,-0.1096565768293485,-0.1044611399612434,-0.0985120354728871,-0.0889260240602647,1.0,True,1.0,0.0,True,0.0,0.0,1.103639854077989,1.1044611399612436,0.0,0.0,1.153639854077989,1.1544611399612434,0.0,0.0,1.203639854077989,1.2044611399612437,0.0,0.0,1.353639854077989,1.3544611399612436,0.0,0.0,1.603639854077989,1.6044611399612436,0.0
official_4c_tierB_mc_baseline_official_v3,deterministic-engine-v1_official-runner,baseline-official-v3,v1.0.1-official-4c,PER,GMI,GMI:GMI_ideal_aggregate,GMI_ideal_aggregate,low,r0,2034,basic_valid,historical_reduced_form_positive_total_revenue,5000,-0.1153845896143946,-0.1096565768293485,-0.1044611399612434,-0.0985120354728871,-0.0889260240602647,1.0,True,1.0,0.0,True,0.0,0.0,1.103639854077989,1.1044611399612436,0.0,0.0,1.153639854077989,1.1544611399612434,0.0,0.0,1.203639854077989,1.2044611399612437,0.0,0.0,1.353639854077989,1.3544611399612436,0.0,0.0,1.603639854077989,1.6044611399612436,0.0
