run_id,run_type,variant_id,variant_family,variant_label,country_id,policy_id,policy_variant_id,gmi_version,scenario_id,regime_id,headline_cell,v_baseline,v_variant,delta_v,abs_delta_v,baseline_cell_result_class,variant_cell_result_class,cambia_clase_celda,baseline_country_policy_result_class,variant_country_policy_result_class,cambia_clasificacion_pais_politica,baseline_reversed_flag,variant_note,parameter_set_id,baseline_parameter_set_id,dataset_version
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R14_hist_total_p90,R14_historical_reduced_form,r0 V with total-revenue historical MFC P90,PER,PEN,PEN,,stress,r4,True,1.4222907379520815,1.4222907379520815,0.0,0.0,accounting_feasible_debt_failed,accounting_feasible_debt_failed,False,fragile_feasibility,fragile_feasibility,False,False,r0 V with total-revenue historical MFC P90; baseline translation mechanics. baseline frontier mean OECD-Eurostat.,baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R1_horizon_H15,R1_horizon,H=15 endpoint 2039; WPP clipped to 2035 if unavailable,CHL,GMI,GMI:GMI_ideal_aggregate,GMI_ideal_aggregate,mid,r0,True,-0.6119963968804701,0.3367844240693742,0.9487808209498444,0.9487808209498444,not_feasible,not_feasible,False,conditional_feasibility_probabilistic_leg_not_evaluated,conditional_feasibility_probabilistic_leg_not_evaluated,False,False,H=15 endpoint 2039; WPP clipped to 2035 if unavailable; baseline translation mechanics. baseline frontier mean OECD-Eurostat.,baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R1_horizon_H15,R1_horizon,H=15 endpoint 2039; WPP clipped to 2035 if unavailable,CHL,GMI,GMI:GMI_ideal_aggregate,GMI_ideal_aggregate,stress,r0,True,3.901937871138183,7.351230647425247,3.449292776287064,3.449292776287064,feasible_cell,feasible_cell,False,conditional_feasibility_probabilistic_leg_not_evaluated,conditional_feasibility_probabilistic_leg_not_evaluated,False,False,H=15 endpoint 2039; WPP clipped to 2035 if unavailable; baseline translation mechanics. baseline frontier mean OECD-Eurostat.,baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R1_horizon_H15,R1_horizon,H=15 endpoint 2039; WPP clipped to 2035 if unavailable,PER,PEN,PEN,,stress,r2,True,1.15780271593806,1.8881713510990696,0.7303686351610097,0.7303686351610097,accounting_feasible_debt_failed,accounting_feasible_debt_failed,False,fragile_feasibility,fragile_feasibility,False,False,H=15 endpoint 2039; WPP clipped to 2035 if unavailable; baseline translation mechanics. baseline frontier mean OECD-Eurostat.,baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R1_horizon_H15,R1_horizon,H=15 endpoint 2039; WPP clipped to 2035 if unavailable,PER,PEN,PEN,,stress,r4,True,1.4222907379520815,2.2809459241209424,0.8586551861688609,0.8586551861688609,accounting_feasible_debt_failed,accounting_feasible_debt_failed,False,fragile_feasibility,fragile_feasibility,False,False,H=15 endpoint 2039; WPP clipped to 2035 if unavailable; baseline translation mechanics. baseline frontier mean OECD-Eurostat.,baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R1_horizon_H5,R1_horizon,H=5 endpoint 2029,CHL,GMI,GMI:GMI_ideal_aggregate,GMI_ideal_aggregate,mid,r0,True,-0.6119963968804701,-1.5464445872424049,-0.9344481903619348,0.9344481903619348,not_feasible,not_feasible,False,conditional_feasibility_probabilistic_leg_not_evaluated,conditional_feasibility_probabilistic_leg_not_evaluated,False,False,H=5 endpoint 2029; baseline translation mechanics. baseline frontier mean OECD-Eurostat.,baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R1_horizon_H5,R1_horizon,H=5 endpoint 2029,CHL,GMI,GMI:GMI_ideal_aggregate,GMI_ideal_aggregate,stress,r0,True,3.901937871138183,0.6323910117172045,-3.269546859420979,3.269546859420979,feasible_cell,not_feasible,True,conditional_feasibility_probabilistic_leg_not_evaluated,conditional_feasibility_probabilistic_leg_not_evaluated,False,True,H=5 endpoint 2029; baseline translation mechanics. baseline frontier mean OECD-Eurostat.,baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R1_horizon_H5,R1_horizon,H=5 endpoint 2029,PER,PEN,PEN,,stress,r2,True,1.15780271593806,0.4670745325495654,-0.6907281833884946,0.6907281833884946,accounting_feasible_debt_failed,not_feasible,True,fragile_feasibility,not_feasible,True,True,H=5 endpoint 2029; baseline translation mechanics. baseline frontier mean OECD-Eurostat.,baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R1_horizon_H5,R1_horizon,H=5 endpoint 2029,PER,PEN,PEN,,stress,r4,True,1.4222907379520815,0.616801763865462,-0.8054889740866195,0.8054889740866195,accounting_feasible_debt_failed,not_feasible,True,fragile_feasibility,not_feasible,True,True,H=5 endpoint 2029; baseline translation mechanics. baseline frontier mean OECD-Eurostat.,baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,labeled_illustrative,R2_labeled_illustrative_qtarget_frontier2034_lambda_030,R2_labeled_illustrative,illustrative q_use_target path grows linearly to frontier 0.152 in 2034; lambda_q=0.30,CHL,GMI,GMI:GMI_ideal_aggregate,GMI_ideal_aggregate,mid,r0,True,-0.6119963968804701,-0.5062433037716171,0.105753093108853,0.105753093108853,not_feasible,not_feasible,False,conditional_feasibility_probabilistic_leg_not_evaluated,conditional_feasibility_probabilistic_leg_not_evaluated,False,False,"illustrative q_use_target path grows linearly to frontier 0.152 in 2034; lambda_q=0.30; labeled_illustrative only: q_use_target grows linearly from the country anchor to frontier 0.152 by 2034, with lambda=0.30; this is not formal robustness. lambda=0.3; terminal_q_prod=0.147451. baseline frontier mean OECD-Eurostat.",baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,labeled_illustrative,R2_labeled_illustrative_qtarget_frontier2034_lambda_030,R2_labeled_illustrative,illustrative q_use_target path grows linearly to frontier 0.152 in 2034; lambda_q=0.30,CHL,GMI,GMI:GMI_ideal_aggregate,GMI_ideal_aggregate,stress,r0,True,3.901937871138183,4.2783191629135695,0.3763812917753864,0.3763812917753864,feasible_cell,feasible_cell,False,conditional_feasibility_probabilistic_leg_not_evaluated,conditional_feasibility_probabilistic_leg_not_evaluated,False,False,"illustrative q_use_target path grows linearly to frontier 0.152 in 2034; lambda_q=0.30; labeled_illustrative only: q_use_target grows linearly from the country anchor to frontier 0.152 by 2034, with lambda=0.30; this is not formal robustness. lambda=0.3; terminal_q_prod=0.147451. baseline frontier mean OECD-Eurostat.",baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,labeled_illustrative,R2_labeled_illustrative_qtarget_frontier2034_lambda_030,R2_labeled_illustrative,illustrative q_use_target path grows linearly to frontier 0.152 in 2034; lambda_q=0.30,PER,PEN,PEN,,stress,r2,True,1.15780271593806,1.3691214555611102,0.2113187396230502,0.2113187396230502,accounting_feasible_debt_failed,accounting_feasible_debt_failed,False,fragile_feasibility,fragile_feasibility,False,False,"illustrative q_use_target path grows linearly to frontier 0.152 in 2034; lambda_q=0.30; labeled_illustrative only: q_use_target grows linearly from the country anchor to frontier 0.152 by 2034, with lambda=0.30; this is not formal robustness. lambda=0.3; terminal_q_prod=0.142618. baseline frontier mean OECD-Eurostat.",baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,labeled_illustrative,R2_labeled_illustrative_qtarget_frontier2034_lambda_030,R2_labeled_illustrative,illustrative q_use_target path grows linearly to frontier 0.152 in 2034; lambda_q=0.30,PER,PEN,PEN,,stress,r4,True,1.4222907379520815,1.6711717505168793,0.2488810125647977,0.2488810125647977,accounting_feasible_debt_failed,accounting_feasible_debt_failed,False,fragile_feasibility,fragile_feasibility,False,False,"illustrative q_use_target path grows linearly to frontier 0.152 in 2034; lambda_q=0.30; labeled_illustrative only: q_use_target grows linearly from the country anchor to frontier 0.152 by 2034, with lambda=0.30; this is not formal robustness. lambda=0.3; terminal_q_prod=0.142618. baseline frontier mean OECD-Eurostat.",baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R2b_conservative_q0_lambda_015,R2b_conservative_initial_condition,"q_prod_t0=0, diffusion lambda_q=0.15 toward frozen q_use_target",CHL,GMI,GMI:GMI_ideal_aggregate,GMI_ideal_aggregate,mid,r0,True,-0.6119963968804701,-1.4625405658281525,-0.8505441689476821,0.8505441689476821,not_feasible,not_feasible,False,conditional_feasibility_probabilistic_leg_not_evaluated,conditional_feasibility_probabilistic_leg_not_evaluated,False,False,"q_prod_t0=0, diffusion lambda_q=0.15 toward frozen q_use_target; R2b unfavorable path: q_prod_t0=0 and diffusion moves toward frozen q_use_target_adj. The superseded t0=target trajectory is flat because q_prod_t0=q_use_target_adj is a fixed point. lambda=0.15; terminal_q_prod=0.105961. baseline frontier mean OECD-Eurostat.",baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R2b_conservative_q0_lambda_015,R2b_conservative_initial_condition,"q_prod_t0=0, diffusion lambda_q=0.15 toward frozen q_use_target",CHL,GMI,GMI:GMI_ideal_aggregate,GMI_ideal_aggregate,stress,r0,True,3.901937871138183,0.9258787799012737,-2.9760590912369094,2.9760590912369094,feasible_cell,not_feasible,True,conditional_feasibility_probabilistic_leg_not_evaluated,conditional_feasibility_probabilistic_leg_not_evaluated,False,True,"q_prod_t0=0, diffusion lambda_q=0.15 toward frozen q_use_target; R2b unfavorable path: q_prod_t0=0 and diffusion moves toward frozen q_use_target_adj. The superseded t0=target trajectory is flat because q_prod_t0=q_use_target_adj is a fixed point. lambda=0.15; terminal_q_prod=0.105961. baseline frontier mean OECD-Eurostat.",baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R2b_conservative_q0_lambda_015,R2b_conservative_initial_condition,"q_prod_t0=0, diffusion lambda_q=0.15 toward frozen q_use_target",PER,PEN,PEN,,stress,r2,True,1.15780271593806,0.4779837521862907,-0.6798189637517692,0.6798189637517692,accounting_feasible_debt_failed,not_feasible,True,fragile_feasibility,not_feasible,True,True,"q_prod_t0=0, diffusion lambda_q=0.15 toward frozen q_use_target; R2b unfavorable path: q_prod_t0=0 and diffusion moves toward frozen q_use_target_adj. The superseded t0=target trajectory is flat because q_prod_t0=q_use_target_adj is a fixed point. lambda=0.15; terminal_q_prod=0.088845. baseline frontier mean OECD-Eurostat.",baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R2b_conservative_q0_lambda_015,R2b_conservative_initial_condition,"q_prod_t0=0, diffusion lambda_q=0.15 toward frozen q_use_target",PER,PEN,PEN,,stress,r4,True,1.4222907379520815,0.6216327728274572,-0.8006579651246243,0.8006579651246243,accounting_feasible_debt_failed,not_feasible,True,fragile_feasibility,not_feasible,True,True,"q_prod_t0=0, diffusion lambda_q=0.15 toward frozen q_use_target; R2b unfavorable path: q_prod_t0=0 and diffusion moves toward frozen q_use_target_adj. The superseded t0=target trajectory is flat because q_prod_t0=q_use_target_adj is a fixed point. lambda=0.15; terminal_q_prod=0.088845. baseline frontier mean OECD-Eurostat.",baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R2b_conservative_q0_lambda_030,R2b_conservative_initial_condition,"q_prod_t0=0, diffusion lambda_q=0.30 toward frozen q_use_target",CHL,GMI,GMI:GMI_ideal_aggregate,GMI_ideal_aggregate,mid,r0,True,-0.6119963968804701,-1.0371450885852782,-0.425148691704808,0.425148691704808,not_feasible,not_feasible,False,conditional_feasibility_probabilistic_leg_not_evaluated,conditional_feasibility_probabilistic_leg_not_evaluated,False,False,"q_prod_t0=0, diffusion lambda_q=0.30 toward frozen q_use_target; R2b unfavorable path: q_prod_t0=0 and diffusion moves toward frozen q_use_target_adj. The superseded t0=target trajectory is flat because q_prod_t0=q_use_target_adj is a fixed point. lambda=0.3; terminal_q_prod=0.128209. baseline frontier mean OECD-Eurostat.",baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R2b_conservative_q0_lambda_030,R2b_conservative_initial_condition,"q_prod_t0=0, diffusion lambda_q=0.30 toward frozen q_use_target",CHL,GMI,GMI:GMI_ideal_aggregate,GMI_ideal_aggregate,stress,r0,True,3.901937871138183,2.40213030579339,-1.499807565344793,1.499807565344793,feasible_cell,feasible_cell,False,conditional_feasibility_probabilistic_leg_not_evaluated,conditional_feasibility_probabilistic_leg_not_evaluated,False,False,"q_prod_t0=0, diffusion lambda_q=0.30 toward frozen q_use_target; R2b unfavorable path: q_prod_t0=0 and diffusion moves toward frozen q_use_target_adj. The superseded t0=target trajectory is flat because q_prod_t0=q_use_target_adj is a fixed point. lambda=0.3; terminal_q_prod=0.128209. baseline frontier mean OECD-Eurostat.",baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R2b_conservative_q0_lambda_030,R2b_conservative_initial_condition,"q_prod_t0=0, diffusion lambda_q=0.30 toward frozen q_use_target",PER,PEN,PEN,,stress,r2,True,1.15780271593806,0.8158286890771542,-0.3419740268609057,0.3419740268609057,accounting_feasible_debt_failed,not_feasible,True,fragile_feasibility,not_feasible,True,True,"q_prod_t0=0, diffusion lambda_q=0.30 toward frozen q_use_target; R2b unfavorable path: q_prod_t0=0 and diffusion moves toward frozen q_use_target_adj. The superseded t0=target trajectory is flat because q_prod_t0=q_use_target_adj is a fixed point. lambda=0.3; terminal_q_prod=0.107499. baseline frontier mean OECD-Eurostat.",baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R2b_conservative_q0_lambda_030,R2b_conservative_initial_condition,"q_prod_t0=0, diffusion lambda_q=0.30 toward frozen q_use_target",PER,PEN,PEN,,stress,r4,True,1.4222907379520815,1.0195302339483954,-0.4027605040036861,0.4027605040036861,accounting_feasible_debt_failed,accounting_feasible_debt_failed,False,fragile_feasibility,not_feasible,True,False,"q_prod_t0=0, diffusion lambda_q=0.30 toward frozen q_use_target; R2b unfavorable path: q_prod_t0=0 and diffusion moves toward frozen q_use_target_adj. The superseded t0=target trajectory is flat because q_prod_t0=q_use_target_adj is a fixed point. lambda=0.3; terminal_q_prod=0.107499. baseline frontier mean OECD-Eurostat.",baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R2b_conservative_q0_lambda_050,R2b_conservative_initial_condition,"q_prod_t0=0, diffusion lambda_q=0.50 toward frozen q_use_target",CHL,GMI,GMI:GMI_ideal_aggregate,GMI_ideal_aggregate,mid,r0,True,-0.6119963968804701,-0.7996521683187218,-0.1876557714382516,0.1876557714382516,not_feasible,not_feasible,False,conditional_feasibility_probabilistic_leg_not_evaluated,conditional_feasibility_probabilistic_leg_not_evaluated,False,False,"q_prod_t0=0, diffusion lambda_q=0.50 toward frozen q_use_target; R2b unfavorable path: q_prod_t0=0 and diffusion moves toward frozen q_use_target_adj. The superseded t0=target trajectory is flat because q_prod_t0=q_use_target_adj is a fixed point. lambda=0.5; terminal_q_prod=0.131807. baseline frontier mean OECD-Eurostat.",baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R2b_conservative_q0_lambda_050,R2b_conservative_initial_condition,"q_prod_t0=0, diffusion lambda_q=0.50 toward frozen q_use_target",CHL,GMI,GMI:GMI_ideal_aggregate,GMI_ideal_aggregate,stress,r0,True,3.901937871138183,3.236968168172215,-0.6649697029659682,0.6649697029659682,feasible_cell,feasible_cell,False,conditional_feasibility_probabilistic_leg_not_evaluated,conditional_feasibility_probabilistic_leg_not_evaluated,False,False,"q_prod_t0=0, diffusion lambda_q=0.50 toward frozen q_use_target; R2b unfavorable path: q_prod_t0=0 and diffusion moves toward frozen q_use_target_adj. The superseded t0=target trajectory is flat because q_prod_t0=q_use_target_adj is a fixed point. lambda=0.5; terminal_q_prod=0.131807. baseline frontier mean OECD-Eurostat.",baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R2b_conservative_q0_lambda_050,R2b_conservative_initial_condition,"q_prod_t0=0, diffusion lambda_q=0.50 toward frozen q_use_target",PER,PEN,PEN,,stress,r2,True,1.15780271593806,1.006333717940603,-0.1514689979974572,0.1514689979974572,accounting_feasible_debt_failed,accounting_feasible_debt_failed,False,fragile_feasibility,fragile_feasibility,False,False,"q_prod_t0=0, diffusion lambda_q=0.50 toward frozen q_use_target; R2b unfavorable path: q_prod_t0=0 and diffusion moves toward frozen q_use_target_adj. The superseded t0=target trajectory is flat because q_prod_t0=q_use_target_adj is a fixed point. lambda=0.5; terminal_q_prod=0.110516. baseline frontier mean OECD-Eurostat.",baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R2b_conservative_q0_lambda_050,R2b_conservative_initial_condition,"q_prod_t0=0, diffusion lambda_q=0.50 toward frozen q_use_target",PER,PEN,PEN,,stress,r4,True,1.4222907379520815,1.2438978625212151,-0.1783928754308663,0.1783928754308663,accounting_feasible_debt_failed,accounting_feasible_debt_failed,False,fragile_feasibility,fragile_feasibility,False,False,"q_prod_t0=0, diffusion lambda_q=0.50 toward frozen q_use_target; R2b unfavorable path: q_prod_t0=0 and diffusion moves toward frozen q_use_target_adj. The superseded t0=target trajectory is flat because q_prod_t0=q_use_target_adj is a fixed point. lambda=0.5; terminal_q_prod=0.110516. baseline frontier mean OECD-Eurostat.",baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R3_frontier_alt_year,R3_S_frontier,alternate benchmark year unavailable in frozen snapshot,CHL,GMI,GMI:GMI_ideal_aggregate,GMI_ideal_aggregate,mid,r0,True,-0.6119963968804701,,,,not_feasible,not_available_in_snapshot,False,conditional_feasibility_probabilistic_leg_not_evaluated,conditional_feasibility_probabilistic_leg_not_evaluated,False,False,not_available_in_snapshot: frontier_benchmark_anchor contains benchmark years=[2024]; no alternate benchmark year exists.,baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R3_frontier_alt_year,R3_S_frontier,alternate benchmark year unavailable in frozen snapshot,CHL,GMI,GMI:GMI_ideal_aggregate,GMI_ideal_aggregate,stress,r0,True,3.901937871138183,,,,feasible_cell,not_available_in_snapshot,False,conditional_feasibility_probabilistic_leg_not_evaluated,conditional_feasibility_probabilistic_leg_not_evaluated,False,False,not_available_in_snapshot: frontier_benchmark_anchor contains benchmark years=[2024]; no alternate benchmark year exists.,baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R3_frontier_alt_year,R3_S_frontier,alternate benchmark year unavailable in frozen snapshot,PER,PEN,PEN,,stress,r2,True,1.15780271593806,,,,accounting_feasible_debt_failed,not_available_in_snapshot,False,fragile_feasibility,fragile_feasibility,False,False,not_available_in_snapshot: frontier_benchmark_anchor contains benchmark years=[2024]; no alternate benchmark year exists.,baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R3_frontier_alt_year,R3_S_frontier,alternate benchmark year unavailable in frozen snapshot,PER,PEN,PEN,,stress,r4,True,1.4222907379520815,,,,accounting_feasible_debt_failed,not_available_in_snapshot,False,fragile_feasibility,fragile_feasibility,False,False,not_available_in_snapshot: frontier_benchmark_anchor contains benchmark years=[2024]; no alternate benchmark year exists.,baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R3_frontier_best_country,R3_S_frontier,frontier=max individual benchmark score,CHL,GMI,GMI:GMI_ideal_aggregate,GMI_ideal_aggregate,mid,r0,True,-0.6119963968804701,-2.1900095952637955,-1.5780131983833252,1.5780131983833252,not_feasible,not_feasible,False,conditional_feasibility_probabilistic_leg_not_evaluated,not_feasible,True,False,frontier=max individual benchmark score; s_frontier=max individual benchmark score. baseline frontier mean OECD-Eurostat.,baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R3_frontier_best_country,R3_S_frontier,frontier=max individual benchmark score,CHL,GMI,GMI:GMI_ideal_aggregate,GMI_ideal_aggregate,stress,r0,True,3.901937871138183,-1.544218329322966,-5.446156200461149,5.446156200461149,feasible_cell,not_feasible,True,conditional_feasibility_probabilistic_leg_not_evaluated,not_feasible,True,True,frontier=max individual benchmark score; s_frontier=max individual benchmark score. baseline frontier mean OECD-Eurostat.,baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R3_frontier_best_country,R3_S_frontier,frontier=max individual benchmark score,PER,PEN,PEN,,stress,r2,True,1.15780271593806,-0.090079871057557,-1.247882586995617,1.247882586995617,accounting_feasible_debt_failed,not_feasible,True,fragile_feasibility,not_feasible,True,True,frontier=max individual benchmark score; s_frontier=max individual benchmark score. baseline frontier mean OECD-Eurostat.,baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R3_frontier_best_country,R3_S_frontier,frontier=max individual benchmark score,PER,PEN,PEN,,stress,r4,True,1.4222907379520815,-0.047405145940893,-1.4696958838929746,1.4696958838929746,accounting_feasible_debt_failed,not_feasible,True,fragile_feasibility,not_feasible,True,True,frontier=max individual benchmark score; s_frontier=max individual benchmark score. baseline frontier mean OECD-Eurostat.,baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R3_full_score_alpha1,R3_S_frontier,full score robustness alpha=1 with AIPI in both domestic/frontier score,CHL,GMI,GMI:GMI_ideal_aggregate,GMI_ideal_aggregate,mid,r0,True,-0.6119963968804701,-0.864088232263295,-0.2520918353828248,0.2520918353828248,not_feasible,not_feasible,False,conditional_feasibility_probabilistic_leg_not_evaluated,conditional_feasibility_probabilistic_leg_not_evaluated,False,False,full score robustness alpha=1 with AIPI in both domestic/frontier score; full_score alpha=1 applied symmetrically. baseline frontier mean OECD-Eurostat.,baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R3_full_score_alpha1,R3_S_frontier,full score robustness alpha=1 with AIPI in both domestic/frontier score,CHL,GMI,GMI:GMI_ideal_aggregate,GMI_ideal_aggregate,stress,r0,True,3.901937871138183,3.0104757872761776,-0.8914620838620055,0.8914620838620055,feasible_cell,feasible_cell,False,conditional_feasibility_probabilistic_leg_not_evaluated,conditional_feasibility_probabilistic_leg_not_evaluated,False,False,full score robustness alpha=1 with AIPI in both domestic/frontier score; full_score alpha=1 applied symmetrically. baseline frontier mean OECD-Eurostat.,baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R3_full_score_alpha1,R3_S_frontier,full score robustness alpha=1 with AIPI in both domestic/frontier score,PER,PEN,PEN,,stress,r2,True,1.15780271593806,0.7454702177636109,-0.412332498174449,0.412332498174449,accounting_feasible_debt_failed,not_feasible,True,fragile_feasibility,not_feasible,True,True,full score robustness alpha=1 with AIPI in both domestic/frontier score; full_score alpha=1 applied symmetrically. baseline frontier mean OECD-Eurostat.,baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R3_full_score_alpha1,R3_S_frontier,full score robustness alpha=1 with AIPI in both domestic/frontier score,PER,PEN,PEN,,stress,r4,True,1.4222907379520815,0.9366654221751384,-0.4856253157769432,0.4856253157769432,accounting_feasible_debt_failed,not_feasible,True,fragile_feasibility,not_feasible,True,True,full score robustness alpha=1 with AIPI in both domestic/frontier score; full_score alpha=1 applied symmetrically. baseline frontier mean OECD-Eurostat.,baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R4_cost_net,R4_cost_net,"V_net with documented C_exist, no contributive subtraction",CHL,GMI,GMI:GMI_ideal_aggregate,GMI_ideal_aggregate,mid,r0,True,-0.6119963968804701,-0.6119963968804701,0.0,0.0,not_feasible,not_feasible,False,conditional_feasibility_probabilistic_leg_not_evaluated,conditional_feasibility_probabilistic_leg_not_evaluated,False,False,"V_net with documented C_exist, no contributive subtraction; baseline translation mechanics. baseline frontier mean OECD-Eurostat.",baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R4_cost_net,R4_cost_net,"V_net with documented C_exist, no contributive subtraction",CHL,GMI,GMI:GMI_ideal_aggregate,GMI_ideal_aggregate,stress,r0,True,3.901937871138183,3.901937871138183,-4.440892098500626e-16,4.440892098500626e-16,feasible_cell,feasible_cell,False,conditional_feasibility_probabilistic_leg_not_evaluated,conditional_feasibility_probabilistic_leg_not_evaluated,False,False,"V_net with documented C_exist, no contributive subtraction; baseline translation mechanics. baseline frontier mean OECD-Eurostat.",baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R4_cost_net,R4_cost_net,"V_net with documented C_exist, no contributive subtraction",PER,PEN,PEN,,stress,r2,True,1.15780271593806,1.15780271593806,0.0,0.0,accounting_feasible_debt_failed,accounting_feasible_debt_failed,False,fragile_feasibility,fragile_feasibility,False,False,"V_net with documented C_exist, no contributive subtraction; baseline translation mechanics. baseline frontier mean OECD-Eurostat.",baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R4_cost_net,R4_cost_net,"V_net with documented C_exist, no contributive subtraction",PER,PEN,PEN,,stress,r4,True,1.4222907379520815,1.4222907379520815,2.220446049250313e-16,2.220446049250313e-16,accounting_feasible_debt_failed,accounting_feasible_debt_failed,False,fragile_feasibility,fragile_feasibility,False,False,"V_net with documented C_exist, no contributive subtraction; baseline translation mechanics. baseline frontier mean OECD-Eurostat.",baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R5_demography_constant_2024,R5_demography_constant,endpoint costs fixed at 2024 demographic shares,CHL,GMI,GMI:GMI_ideal_aggregate,GMI_ideal_aggregate,mid,r0,True,-0.6119963968804701,-0.6119963968804701,0.0,0.0,not_feasible,not_feasible,False,conditional_feasibility_probabilistic_leg_not_evaluated,conditional_feasibility_probabilistic_leg_not_evaluated,False,False,endpoint costs fixed at 2024 demographic shares; baseline translation mechanics. baseline frontier mean OECD-Eurostat.,baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
