run_id,extension_id,country_id,policy_id,policy_variant_id,scenario_id,regime_id,gmi_version,v_baseline,baseline_cell_result_class,baseline_country_policy_result_class,historical_tax_class_baseline,historical_tax_borderline_baseline,historical_total_revenue_class_baseline,historical_total_revenue_borderline_baseline,policy_rank_baseline,v_lsraw,lsraw_cell_result_class,lsraw_country_policy_result_class,historical_tax_class_lsraw,historical_tax_borderline_lsraw,historical_total_revenue_class_lsraw,historical_total_revenue_borderline_lsraw,policy_rank_lsraw,delta_v,class_changed_flag,country_policy_class_changed_flag,policy_rank_changed_flag,run_type,extension_type,parameter_set_id,baseline_parameter_set_id,baseline_dataset_version,extension_input_snapshot_id
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,CHL,UBI,UBI,stress,r3,,0.0756433145054426,not_feasible,stress_benchmark_only,fiscally_ordinary,False,fiscally_ordinary,False,6,0.07513119446627851,not_feasible,stress_benchmark_only,fiscally_ordinary,False,fiscally_ordinary,False,6,-0.0005121200391640796,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,CHL,UBI,UBI,stress,r4,,0.0975733750020856,not_feasible,stress_benchmark_only,fiscally_ordinary,False,fiscally_ordinary,False,6,0.09693888781347094,not_feasible,stress_benchmark_only,fiscally_ordinary,False,fiscally_ordinary,False,6,-0.0006344871886146547,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,COL,GMI,GMI:GMI_ideal_aggregate,high,r0,GMI_ideal_aggregate,-0.0490281512240388,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,6,-0.050043688013664364,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,6,-0.0010155367896255638,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,COL,GMI,GMI:GMI_ideal_aggregate,high,r1,GMI_ideal_aggregate,-0.0430861854919454,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,6,-0.04439681054696996,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,6,-0.0013106250550245571,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,COL,GMI,GMI:GMI_ideal_aggregate,high,r2,GMI_ideal_aggregate,-0.0394359090382211,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,6,-0.0407922046874878,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,6,-0.0013562956492667033,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,COL,GMI,GMI:GMI_ideal_aggregate,high,r3,GMI_ideal_aggregate,-0.0483780600699625,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,6,-0.049551860231782305,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,6,-0.0011738001618198032,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,COL,GMI,GMI:GMI_ideal_aggregate,high,r4,GMI_ideal_aggregate,-0.0264960083268255,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,6,-0.02793922904636148,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,6,-0.0014432207195359814,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,COL,GMI,GMI:GMI_ideal_aggregate,low,r0,GMI_ideal_aggregate,-0.112663238540209,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,5,-0.11221903905258203,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,5,0.0004441994876269728,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,COL,GMI,GMI:GMI_ideal_aggregate,low,r1,GMI_ideal_aggregate,-0.1104136174694261,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,5,-0.11000826257930807,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,5,0.0004053548901180315,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,COL,GMI,GMI:GMI_ideal_aggregate,low,r2,GMI_ideal_aggregate,-0.1099427969680978,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,5,-0.10951673053588488,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,5,0.00042606643221292095,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,COL,GMI,GMI:GMI_ideal_aggregate,low,r3,GMI_ideal_aggregate,-0.1123275415116828,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,5,-0.11195163527908045,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,5,0.00037590623260234934,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,COL,GMI,GMI:GMI_ideal_aggregate,low,r4,GMI_ideal_aggregate,-0.1073273211049564,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,5,-0.10685924677175515,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,5,0.00046807433320124325,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,COL,GMI,GMI:GMI_ideal_aggregate,mid,r0,GMI_ideal_aggregate,-0.045557782985473,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,6,-0.04724374742190262,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,6,-0.0016859644364296197,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,COL,GMI,GMI:GMI_ideal_aggregate,mid,r1,GMI_ideal_aggregate,-0.0394765508203082,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,6,-0.041451531172305385,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,6,-0.0019749803519971826,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,COL,GMI,GMI:GMI_ideal_aggregate,mid,r2,GMI_ideal_aggregate,-0.0356693460572483,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,6,-0.03771653364013817,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,6,-0.0020471875828898672,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,COL,GMI,GMI:GMI_ideal_aggregate,mid,r3,GMI_ideal_aggregate,-0.0463170772612968,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,6,-0.04810086647357253,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,6,-0.0017837892122757257,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,COL,GMI,GMI:GMI_ideal_aggregate,mid,r4,GMI_ideal_aggregate,-0.0243676942518618,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,6,-0.026553916171976503,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,6,-0.002186221920114702,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,COL,GMI,GMI:GMI_ideal_aggregate,stress,r0,GMI_ideal_aggregate,0.132052939366006,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,3,0.12932349590807102,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,3,-0.0027294434579349935,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,COL,GMI,GMI:GMI_ideal_aggregate,stress,r1,GMI_ideal_aggregate,0.1487583506091578,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,2,0.14492185948503858,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,2,-0.0038364911241192123,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,COL,GMI,GMI:GMI_ideal_aggregate,stress,r2,GMI_ideal_aggregate,0.1615241366261638,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,2,0.15754771615230548,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,2,-0.003976420473858322,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,COL,GMI,GMI:GMI_ideal_aggregate,stress,r3,GMI_ideal_aggregate,0.1394889015864197,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,3,0.13607531467261993,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,3,-0.0034135869137997543,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,COL,GMI,GMI:GMI_ideal_aggregate,stress,r4,GMI_ideal_aggregate,0.212934213508127,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,2,0.20869013463686695,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,2,-0.004244078871260049,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,COL,GMI,GMI:GMI_loaded_aggregate,high,r0,GMI_loaded_aggregate,-0.0326854341493592,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,5,-0.033362458675776245,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,5,-0.0006770245264170471,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,COL,GMI,GMI:GMI_loaded_aggregate,high,r1,GMI_loaded_aggregate,-0.0287241236612969,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,5,-0.029597873697979973,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,5,-0.0008737500366830728,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,COL,GMI,GMI:GMI_loaded_aggregate,high,r2,GMI_loaded_aggregate,-0.0262906060254808,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,5,-0.02719480312499187,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,5,-0.0009041970995110719,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,COL,GMI,GMI:GMI_loaded_aggregate,high,r3,GMI_loaded_aggregate,-0.0322520400466417,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,5,-0.03303457348785487,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,5,-0.0007825334412131721,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,COL,GMI,GMI:GMI_loaded_aggregate,high,r4,GMI_loaded_aggregate,-0.017664005551217,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,5,-0.01862615269757432,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,5,-0.0009621471463573221,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,COL,GMI,GMI:GMI_loaded_aggregate,low,r0,GMI_loaded_aggregate,-0.0751088256934726,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,4,-0.07481269270172136,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,4,0.0002961329917512412,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,COL,GMI,GMI:GMI_loaded_aggregate,low,r1,GMI_loaded_aggregate,-0.0736090783129508,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,4,-0.07333884171953872,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,4,0.0002702365934120765,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,COL,GMI,GMI:GMI_loaded_aggregate,low,r2,GMI_loaded_aggregate,-0.0732951979787319,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,4,-0.07301115369058993,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,4,0.0002840442881419658,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,COL,GMI,GMI:GMI_loaded_aggregate,low,r3,GMI_loaded_aggregate,-0.0748850276744552,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,4,-0.07463442351938697,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,4,0.0002506041550682375,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,COL,GMI,GMI:GMI_loaded_aggregate,low,r4,GMI_loaded_aggregate,-0.0715515474033043,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,4,-0.07123949784783677,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,4,0.0003120495554675279,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,COL,GMI,GMI:GMI_loaded_aggregate,mid,r0,GMI_loaded_aggregate,-0.0303718553236487,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,5,-0.031495831614601746,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,5,-0.0011239762909530451,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,COL,GMI,GMI:GMI_loaded_aggregate,mid,r1,GMI_loaded_aggregate,-0.0263177005468721,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,5,-0.02763435411487026,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,5,-0.0013166535679981599,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,COL,GMI,GMI:GMI_loaded_aggregate,mid,r2,GMI_loaded_aggregate,-0.0237795640381655,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,5,-0.025144355760092118,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,5,-0.0013647917219266163,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,COL,GMI,GMI:GMI_loaded_aggregate,mid,r3,GMI_loaded_aggregate,-0.0308780515075312,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,5,-0.03206724431571502,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,5,-0.0011891928081838171,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,COL,GMI,GMI:GMI_loaded_aggregate,mid,r4,GMI_loaded_aggregate,-0.0162451295012412,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,5,-0.01770261078131767,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,5,-0.0014574812800764725,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,COL,GMI,GMI:GMI_loaded_aggregate,stress,r0,GMI_loaded_aggregate,0.0880352929106706,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,5,0.08621566393871402,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,5,-0.0018196289719565745,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,COL,GMI,GMI:GMI_loaded_aggregate,stress,r1,GMI_loaded_aggregate,0.0991722337394385,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,4,0.09661457299002574,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,4,-0.0025576607494127573,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,COL,GMI,GMI:GMI_loaded_aggregate,stress,r2,GMI_loaded_aggregate,0.1076827577507759,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,4,0.10503181076820367,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,4,-0.002650946982572233,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,COL,GMI,GMI:GMI_loaded_aggregate,stress,r3,GMI_loaded_aggregate,0.0929926010576132,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,5,0.09071687644841331,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,5,-0.0022757246091998917,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,COL,GMI,GMI:GMI_loaded_aggregate,stress,r4,GMI_loaded_aggregate,0.1419561423387513,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,4,0.139126756424578,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,4,-0.00282938591417331,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,COL,MUT,MUT,high,r0,,0.0215536394129962,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,2,0.020914663664963848,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,2,-0.0006389757480323513,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,COL,MUT,MUT,high,r1,,0.0245758724877674,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,2,0.023751227203146017,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,2,-0.0008246452846213843,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,COL,MUT,MUT,high,r2,,0.0268726264324507,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,2,0.02601924520993219,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,2,-0.0008533812225185108,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,COL,MUT,MUT,high,r3,,0.0216760960615962,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,2,0.02093754099977926,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,2,-0.0007385550618169388,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,COL,MUT,MUT,high,r4,,0.0342979601961989,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,2,0.03338988571946693,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,2,-0.0009080744767319682,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
