run_id,model_version,parameter_set_id,dataset_version,country_id,policy_id,requirement_basis,xi,scenario_id,regime_id,endpoint_year,required_revenue_gdp,g_ai_required,mfc_required_gross,t_required_H,tau_ai_required,q_prod_required,q_use_required,aipi_required,exposure_required,existence_condition_pass,impossibility_reason,floor_driven_flag,epsilon_used
pilot_per_tierA_baseline_pilot_v3,deterministic-engine-v1,baseline-pilot-v3,v0.1.2-pilot-per,PER,PEN,baseline,0.0,low,r0,2034,0.006601933931990545,0.06490205220670994,2.7952251754889104,12.616190546871632,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v3,deterministic-engine-v1,baseline-pilot-v3,v0.1.2-pilot-per,PER,PEN,debt_consistent,0.0,low,r0,2034,0.013708905351027971,0.13476900858972987,5.804280648721115,25.44634168194429,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v3,deterministic-engine-v1,baseline-pilot-v3,v0.1.2-pilot-per,PER,PEN,baseline,0.05,low,r0,2034,0.006880626195092535,0.06764180998008075,2.9132220591386964,13.133393729434342,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v3,deterministic-engine-v1,baseline-pilot-v3,v0.1.2-pilot-per,PER,PEN,debt_consistent,0.05,low,r0,2034,0.013987597614129961,0.13750876636310067,5.922277532370901,25.934829863500678,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v3,deterministic-engine-v1,baseline-pilot-v3,v0.1.2-pilot-per,PER,PEN,baseline,0.1,low,r0,2034,0.007159318458194525,0.07038156775345154,3.0312189427884824,13.649403777052875,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v3,deterministic-engine-v1,baseline-pilot-v3,v0.1.2-pilot-per,PER,PEN,debt_consistent,0.1,low,r0,2034,0.014266289877231952,0.14024852413647146,6.040274416020687,26.42226029278152,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v3,deterministic-engine-v1,baseline-pilot-v3,v0.1.2-pilot-per,PER,PEN,baseline,0.25,low,r0,2034,0.007995395247500496,0.07860084107356394,3.3852095937378404,15.190332854904462,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v3,deterministic-engine-v1,baseline-pilot-v3,v0.1.2-pilot-per,PER,PEN,debt_consistent,0.25,low,r0,2034,0.015102366666537923,0.14846779745658384,6.394265066970045,27.878253136948988,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v3,deterministic-engine-v1,baseline-pilot-v3,v0.1.2-pilot-per,PER,PEN,baseline,0.5,low,r0,2034,0.009388856563010447,0.0922996299404179,3.97519401198677,17.735217907476297,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v3,deterministic-engine-v1,baseline-pilot-v3,v0.1.2-pilot-per,PER,PEN,debt_consistent,0.5,low,r0,2034,0.01649582798204787,0.1621665863234378,6.9842494852189745,30.284196534691393,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v3,deterministic-engine-v1,baseline-pilot-v3,v0.1.2-pilot-per,PER,GMI,baseline,0.0,low,r0,2034,0.045465181376125464,0.44695745302182127,19.249726049954276,75.27460549440097,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v3,deterministic-engine-v1,baseline-pilot-v3,v0.1.2-pilot-per,PER,GMI,debt_consistent,0.0,low,r0,2034,0.05257215279516289,0.5168244094048412,22.25878152318648,85.08386000679474,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v3,deterministic-engine-v1,baseline-pilot-v3,v0.1.2-pilot-per,PER,GMI,baseline,0.05,low,r0,2034,0.04755558740859928,0.4675077406875948,20.134793308905614,78.20332692781501,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v3,deterministic-engine-v1,baseline-pilot-v3,v0.1.2-pilot-per,PER,GMI,debt_consistent,0.05,low,r0,2034,0.05466255882763671,0.5373746970706148,23.14384878213782,87.89170345451494,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v3,deterministic-engine-v1,baseline-pilot-v3,v0.1.2-pilot-per,PER,GMI,baseline,0.1,low,r0,2034,0.049645993441073094,0.4880580283533683,21.01986056785695,81.09536706596337,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v3,deterministic-engine-v1,baseline-pilot-v3,v0.1.2-pilot-per,PER,GMI,debt_consistent,0.1,low,r0,2034,0.05675296486011052,0.5579249847363882,24.028916041089154,90.66596831150896,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v3,deterministic-engine-v1,baseline-pilot-v3,v0.1.2-pilot-per,PER,GMI,baseline,0.25,low,r0,2034,0.05591721153849453,0.5497088913506888,23.67506234471096,89.56077980061981,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v3,deterministic-engine-v1,baseline-pilot-v3,v0.1.2-pilot-per,PER,GMI,debt_consistent,0.25,low,r0,2034,0.06302418295753195,0.6195758477337087,26.684117817943164,98.79550224945733,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v3,deterministic-engine-v1,baseline-pilot-v3,v0.1.2-pilot-per,PER,GMI,baseline,0.5,low,r0,2034,0.0663692417008636,0.6524603296795564,28.10039863946764,103.01853268589657,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v3,deterministic-engine-v1,baseline-pilot-v3,v0.1.2-pilot-per,PER,GMI,debt_consistent,0.5,low,r0,2034,0.07347621311990102,0.7223272860625761,31.109454112699844,111.74543416568282,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v3,deterministic-engine-v1,baseline-pilot-v3,v0.1.2-pilot-per,PER,MUT,baseline,0.0,low,r0,2034,0.05435609552022147,0.5343619287239149,23.01409377988011,87.48218142180772,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v3,deterministic-engine-v1,baseline-pilot-v3,v0.1.2-pilot-per,PER,MUT,debt_consistent,0.0,low,r0,2034,0.0614630669392589,0.6042288851069348,26.023149253112315,96.79816971325606,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v3,deterministic-engine-v1,baseline-pilot-v3,v0.1.2-pilot-per,PER,MUT,baseline,0.05,low,r0,2034,0.05702583502529659,0.5606075068411225,24.14444787815768,91.02567221166761,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v3,deterministic-engine-v1,baseline-pilot-v3,v0.1.2-pilot-per,PER,MUT,debt_consistent,0.05,low,r0,2034,0.06413280644433401,0.6304744632241424,27.153503351389887,100.20358649300213,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v3,deterministic-engine-v1,baseline-pilot-v3,v0.1.2-pilot-per,PER,MUT,baseline,0.1,low,r0,2034,0.0596955745303717,0.58685308495833,25.274801976435253,94.51592972664066,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v3,deterministic-engine-v1,baseline-pilot-v3,v0.1.2-pilot-per,PER,MUT,debt_consistent,0.1,low,r0,2034,0.06680254594940913,0.6567200413413499,28.283857449667455,103.56002089475899,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v3,deterministic-engine-v1,baseline-pilot-v3,v0.1.2-pilot-per,PER,MUT,baseline,0.25,low,r0,2034,0.06770479304559703,0.6655898193099525,28.665864271267953,104.68352457887418,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v3,deterministic-engine-v1,baseline-pilot-v3,v0.1.2-pilot-per,PER,MUT,debt_consistent,0.25,low,r0,2034,0.07481176446463444,0.7354567756929723,31.674919744500155,113.34974508535561,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v3,deterministic-engine-v1,baseline-pilot-v3,v0.1.2-pilot-per,PER,MUT,baseline,0.5,low,r0,2034,0.0810534905709726,0.7968177098959902,34.3176347626558,120.70567039412957,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v3,deterministic-engine-v1,baseline-pilot-v3,v0.1.2-pilot-per,PER,MUT,debt_consistent,0.5,low,r0,2034,0.08816046199001001,0.8666846662790101,37.326690235888,128.81093151443233,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v3,deterministic-engine-v1,baseline-pilot-v3,v0.1.2-pilot-per,PER,PBI,baseline,0.0,low,r0,2034,0.08055582015021372,0.7919252296072502,34.1069236432275,120.12752350860269,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v3,deterministic-engine-v1,baseline-pilot-v3,v0.1.2-pilot-per,PER,PBI,debt_consistent,0.0,low,r0,2034,0.08766279156925114,0.86179218599027,37.11597911645971,128.25232244382204,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v3,deterministic-engine-v1,baseline-pilot-v3,v0.1.2-pilot-per,PER,PBI,baseline,0.05,low,r0,2034,0.08454054588678844,0.8310981265869414,35.794036209186494,124.71731685616791,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
