run_id,country_id,policy_variant_id,scenario_id,regime_id,parameter_name,parameter_country_id,parameter_scenario_id,parameter_policy_id,parameter_regime_id,spearman_rho_with_v_gross,abs_spearman_rho,parameter_p10,parameter_p90,v_gross_at_parameter_p10_others_central,v_gross_at_parameter_p90_others_central,tornado_abs_range,parameter_set_id,dataset_version,rank_within_cell,extension_id
official_4c_tierB_mc_baseline_official_v3,CHL,GMI:GMI_ideal_aggregate,stress,r4,nu_I,CHL,,,,-0.0013873348394933933,0.0013873348394933933,0.24246199821836284,0.7537963531069594,8.068329923175197,8.068329923175197,0.0,baseline-official-v3,v1.0.1-official-4c,29,OMEGA_I_REPORTING_EXTENSION_2026_07_10
official_4c_tierB_mc_baseline_official_v3,CHL,GMI:GMI_ideal_aggregate,stress,r4,epsilon_ero_AI_r4,,,,r4,0.0009835685193427407,0.0009835685193427407,0.24505425323660768,0.7476570210601251,10.23942132549,10.214724056051153,0.024697269438846092,baseline-official-v3,v1.0.1-official-4c,30,OMEGA_I_REPORTING_EXTENSION_2026_07_10
official_4c_tierB_mc_baseline_official_v3,CHL,GMI:GMI_ideal_aggregate,stress,r4,nu_A,CHL,,,,-0.000927136453085458,0.000927136453085458,0.6077623391978197,1.4812586931073428,8.068329923175197,8.068329923175197,0.0,baseline-official-v3,v1.0.1-official-4c,31,OMEGA_I_REPORTING_EXTENSION_2026_07_10
official_4c_tierB_mc_baseline_official_v3,PER,PEN,stress,r2,phi_raw_stress,,stress,,,0.5230882728915309,0.5230882728915309,0.012476334098722085,0.0176006250274764,1.3871712312750322,2.1274696633730934,0.7402984320980612,baseline-official-v3,v1.0.1-official-4c,1,OMEGA_I_REPORTING_EXTENSION_2026_07_10
official_4c_tierB_mc_baseline_official_v3,PER,PEN,stress,r2,q_use_target,PER,,,,0.48073564150142556,0.48073564150142556,0.09376620202666944,0.12758020720387694,1.4501731011039343,2.1274043232867714,0.6772312221828372,baseline-official-v3,v1.0.1-official-4c,2,OMEGA_I_REPORTING_EXTENSION_2026_07_10
official_4c_tierB_mc_baseline_official_v3,PER,PEN,stress,r2,E_prod,PER,,,,0.4553146675885867,0.4553146675885867,0.09413486371927185,0.12529304132162275,1.490561803579347,2.1235614351199117,0.6329996315405646,baseline-official-v3,v1.0.1-official-4c,3,OMEGA_I_REPORTING_EXTENSION_2026_07_10
official_4c_tierB_mc_baseline_official_v3,PER,PEN,stress,r2,E_prod_frontier,,,,,-0.4479126451805058,0.4479126451805058,0.12069628939452977,0.163585990418665,1.6658133511034385,1.128734338169833,0.5370790129336056,baseline-official-v3,v1.0.1-official-4c,4,OMEGA_I_REPORTING_EXTENSION_2026_07_10
official_4c_tierB_mc_baseline_official_v3,PER,PEN,stress,r2,psi_shift,PER,,,,-0.08270735370829414,0.08270735370829414,0.07396944209176616,0.22619613541280964,1.979207785468829,1.861540411536674,0.11766737393215498,baseline-official-v3,v1.0.1-official-4c,5,OMEGA_I_REPORTING_EXTENSION_2026_07_10
official_4c_tierB_mc_baseline_official_v3,PER,PEN,stress,r2,chi_Kbase,PER,,,,0.07339161087166443,0.07339161087166443,0.6243797805187852,0.7750998826646497,1.9349791896851125,2.050587319349929,0.11560812966481637,baseline-official-v3,v1.0.1-official-4c,6,OMEGA_I_REPORTING_EXTENSION_2026_07_10
official_4c_tierB_mc_baseline_official_v3,PER,PEN,stress,r2,mpc_Pi,PER,,,,0.061342052021682074,0.061342052021682074,0.2955267214721878,0.4486299858202504,1.9637480658688535,2.0394648275329845,0.075716761664131,baseline-official-v3,v1.0.1-official-4c,7,OMEGA_I_REPORTING_EXTENSION_2026_07_10
official_4c_tierB_mc_baseline_official_v3,PER,PEN,stress,r2,mpc_W,PER,,,,0.04914172228566888,0.04914172228566888,0.6701079899128677,0.7963748978429358,1.9505656380533298,2.0369633552972832,0.0863977172439534,baseline-official-v3,v1.0.1-official-4c,8,OMEGA_I_REPORTING_EXTENSION_2026_07_10
official_4c_tierB_mc_baseline_official_v3,PER,PEN,stress,r2,chi_dom,PER,,,,0.04040857697634307,0.04040857697634307,0.9038195656304147,0.9757122405528698,1.958063203982853,2.0189506227712806,0.06088741878842763,baseline-official-v3,v1.0.1-official-4c,9,OMEGA_I_REPORTING_EXTENSION_2026_07_10
official_4c_tierB_mc_baseline_official_v3,PER,PEN,stress,r2,epsilon_ero_L_r2,,,,r2,-0.037887265707490625,0.037887265707490625,0.24920096378316953,0.7516917964222191,1.9448089958686015,1.8927168864279502,0.052092109440651235,baseline-official-v3,v1.0.1-official-4c,10,OMEGA_I_REPORTING_EXTENSION_2026_07_10
official_4c_tierB_mc_baseline_official_v3,PER,PEN,stress,r2,tau_C_relative_delta_r2,,,,r2,0.03575609682224387,0.03575609682224387,0.12313925970709487,0.19697103964713839,1.909646517444603,1.9572678236418182,0.047621306197215274,baseline-official-v3,v1.0.1-official-4c,11,OMEGA_I_REPORTING_EXTENSION_2026_07_10
official_4c_tierB_mc_baseline_official_v3,PER,PEN,stress,r2,tau_L_relative_delta_r2,,,,r2,0.03276702294268091,0.03276702294268091,0.12333148453909355,0.19636106066714717,1.8782427890298385,1.943140104205019,0.06489731517518038,baseline-official-v3,v1.0.1-official-4c,12,OMEGA_I_REPORTING_EXTENSION_2026_07_10
official_4c_tierB_mc_baseline_official_v3,PER,PEN,stress,r2,base_broadening_delta_r2,,,,r2,0.02737787389511495,0.02737787389511495,0.0716887940825273,0.14693002878912348,1.9480446983494157,1.9578088107742526,0.00976411242483688,baseline-official-v3,v1.0.1-official-4c,13,OMEGA_I_REPORTING_EXTENSION_2026_07_10
official_4c_tierB_mc_baseline_official_v3,PER,PEN,stress,r2,tau_K_relative_delta_r2,,,,r2,0.02377335637493425,0.02377335637493425,0.12290825214318792,0.19653177666334,1.9104318589844553,1.9348305904626912,0.024398731478235902,baseline-official-v3,v1.0.1-official-4c,14,OMEGA_I_REPORTING_EXTENSION_2026_07_10
official_4c_tierB_mc_baseline_official_v3,PER,PEN,stress,r2,omega_G,PER,,,,0.0228624025464961,0.0228624025464961,0.37441520160848607,0.6299602002367002,1.4786804916515808,1.4786804916515808,0.0,baseline-official-v3,v1.0.1-official-4c,15,OMEGA_I_REPORTING_EXTENSION_2026_07_10
official_4c_tierB_mc_baseline_official_v3,PER,PEN,stress,r2,nu_A,PER,,,,-0.021802649672105986,0.021802649672105986,0.5946952627498057,1.4906652550718604,1.4786804916515808,1.4786804916515808,0.0,baseline-official-v3,v1.0.1-official-4c,16,OMEGA_I_REPORTING_EXTENSION_2026_07_10
official_4c_tierB_mc_baseline_official_v3,PER,PEN,stress,r2,A_aipi_total,PER,,,,-0.021175487791019507,0.021175487791019507,0.4661353433823241,0.5165609315336167,1.4786804916515808,1.4786804916515808,0.0,baseline-official-v3,v1.0.1-official-4c,17,OMEGA_I_REPORTING_EXTENSION_2026_07_10
official_4c_tierB_mc_baseline_official_v3,PER,PEN,stress,r2,E_aug,PER,,,,0.016278772107150886,0.016278772107150886,0.09470973341409737,0.1251863066582817,1.9705080848946934,1.9741211129848064,0.0036130280901129908,baseline-official-v3,v1.0.1-official-4c,18,OMEGA_I_REPORTING_EXTENSION_2026_07_10
official_4c_tierB_mc_baseline_official_v3,PER,PEN,stress,r2,Gap_excluded_indicators,PER,,,,-0.01580279602411184,0.01580279602411184,0.2388495008703036,0.2906241816659431,1.4786804916515808,1.4786804916515808,0.0,baseline-official-v3,v1.0.1-official-4c,19,OMEGA_I_REPORTING_EXTENSION_2026_07_10
official_4c_tierB_mc_baseline_official_v3,PER,PEN,stress,r2,lambda_AI_stress,,stress,,,0.01476164401446576,0.01476164401446576,0.07497019647801369,0.12541556544458626,1.9055705350262164,1.9055705350262164,0.0,baseline-official-v3,v1.0.1-official-4c,20,OMEGA_I_REPORTING_EXTENSION_2026_07_10
official_4c_tierB_mc_baseline_official_v3,PER,PEN,stress,r2,mpc_R,PER,,,,0.014592855367714212,0.014592855367714212,0.4803620979769473,0.6311758319507677,2.0046905969019493,2.0345002520248285,0.029809655122879253,baseline-official-v3,v1.0.1-official-4c,21,OMEGA_I_REPORTING_EXTENSION_2026_07_10
official_4c_tierB_mc_baseline_official_v3,PER,PEN,stress,r2,epsilon_ero_K_r2,,,,r2,0.013770194662807784,0.013770194662807784,0.24200438071776154,0.7534917091689278,1.9485652491007113,1.9337507071077586,0.014814541992952623,baseline-official-v3,v1.0.1-official-4c,22,OMEGA_I_REPORTING_EXTENSION_2026_07_10
official_4c_tierB_mc_baseline_official_v3,PER,PEN,stress,r2,nu_I,PER,,,,0.008170197158807884,0.008170197158807884,0.2460711043723954,0.7500012898003918,1.4786804916515808,1.4786804916515808,0.0,baseline-official-v3,v1.0.1-official-4c,23,OMEGA_I_REPORTING_EXTENSION_2026_07_10
official_4c_tierB_mc_baseline_official_v3,PER,PEN,stress,r2,epsilon_ero_AI_r2,,,,r2,-0.006592866215714648,0.006592866215714648,0.24227849531603637,0.7529448580260609,1.9204110265901393,1.9204110265901393,0.0,baseline-official-v3,v1.0.1-official-4c,24,OMEGA_I_REPORTING_EXTENSION_2026_07_10
official_4c_tierB_mc_baseline_official_v3,PER,PEN,stress,r2,I_adopt_informality,PER,,,,-0.005891105515644221,0.005891105515644221,0.6542168755395348,0.6951435775358983,1.4786804916515808,1.4786804916515808,0.0,baseline-official-v3,v1.0.1-official-4c,25,OMEGA_I_REPORTING_EXTENSION_2026_07_10
official_4c_tierB_mc_baseline_official_v3,PER,PEN,stress,r2,omega_I,PER,,,,-0.0026604118184164727,0.0026604118184164727,0.3705122644122723,0.6266368850854291,1.4786804916515808,1.4786804916515808,0.0,baseline-official-v3,v1.0.1-official-4c,26,OMEGA_I_REPORTING_EXTENSION_2026_07_10
official_4c_tierB_mc_baseline_official_v3,PER,PEN,stress,r2,nu_G,PER,,,,0.0025966264398650575,0.0025966264398650575,0.24907790743395558,0.755804117705595,1.4786804916515808,1.4786804916515808,0.0,baseline-official-v3,v1.0.1-official-4c,27,OMEGA_I_REPORTING_EXTENSION_2026_07_10
official_4c_tierB_mc_baseline_official_v3,PER,PEN,stress,r2,RST,PER,,,,-0.0012753174270126969,0.0012753174270126969,0.18064870714235565,0.6905597337056638,1.9712637237925068,1.9733794903392547,0.0021157665467479436,baseline-official-v3,v1.0.1-official-4c,28,OMEGA_I_REPORTING_EXTENSION_2026_07_10
official_4c_tierB_mc_baseline_official_v3,PER,PEN,stress,r2,leakage_multiplier_r2,,,,r2,-0.0010336422173456885,0.0010336422173456885,0.6742357260532079,0.8262919503195866,1.9498226642576324,1.9472037545385223,0.002618909719110052,baseline-official-v3,v1.0.1-official-4c,29,OMEGA_I_REPORTING_EXTENSION_2026_07_10
official_4c_tierB_mc_baseline_official_v3,PER,PEN,stress,r2,epsilon_ero_C_r2,,,,r2,-0.0006141621365664854,0.0006141621365664854,0.2423281956440898,0.7562754926300288,1.9671028809698239,1.9219280817509707,0.045174799218853146,baseline-official-v3,v1.0.1-official-4c,30,OMEGA_I_REPORTING_EXTENSION_2026_07_10
official_4c_tierB_mc_baseline_official_v3,PER,PEN,stress,r4,phi_raw_stress,,stress,,,0.521938677741547,0.521938677741547,0.012476334098722085,0.0176006250274764,1.7928722098567103,2.7081199228481845,0.9152477129914742,baseline-official-v3,v1.0.1-official-4c,1,OMEGA_I_REPORTING_EXTENSION_2026_07_10
official_4c_tierB_mc_baseline_official_v3,PER,PEN,stress,r4,q_use_target,PER,,,,0.4779283938371357,0.4779283938371357,0.09376620202666944,0.12758020720387694,1.8708678463981154,2.708049953759646,0.8371821073615304,baseline-official-v3,v1.0.1-official-4c,2,OMEGA_I_REPORTING_EXTENSION_2026_07_10
official_4c_tierB_mc_baseline_official_v3,PER,PEN,stress,r4,E_prod,PER,,,,0.45252474955698996,0.45252474955698996,0.09413486371927185,0.12529304132162275,1.9206963153032404,2.7032880917710367,0.7825917764677963,baseline-official-v3,v1.0.1-official-4c,3,OMEGA_I_REPORTING_EXTENSION_2026_07_10
official_4c_tierB_mc_baseline_official_v3,PER,PEN,stress,r4,E_prod_frontier,,,,,-0.44991193089247716,0.44991193089247716,0.12069628939452977,0.163585990418665,2.1374659738834825,1.4734599092817793,0.6640060646017032,baseline-official-v3,v1.0.1-official-4c,4,OMEGA_I_REPORTING_EXTENSION_2026_07_10
official_4c_tierB_mc_baseline_official_v3,PER,PEN,stress,r4,lambda_AI_stress,,stress,,,0.07488322552332902,0.07488322552332902,0.07497019647801369,0.12541556544458626,2.3439050774273738,2.482037554643233,0.13813247721585942,baseline-official-v3,v1.0.1-official-4c,5,OMEGA_I_REPORTING_EXTENSION_2026_07_10
official_4c_tierB_mc_baseline_official_v3,PER,PEN,stress,r4,chi_Kbase,PER,,,,0.06856586136663444,0.06856586136663444,0.6243797805187852,0.7750998826646497,2.246248941519469,2.3776796534746403,0.1314307119551712,baseline-official-v3,v1.0.1-official-4c,6,OMEGA_I_REPORTING_EXTENSION_2026_07_10
official_4c_tierB_mc_baseline_official_v3,PER,PEN,stress,r4,tau_AI_eff_r4,,,,r4,0.06588618695544747,0.06588618695544747,0.05828877175353316,0.11319218472569177,2.3434909542531153,2.4678182440453864,0.12432728979227115,baseline-official-v3,v1.0.1-official-4c,7,OMEGA_I_REPORTING_EXTENSION_2026_07_10
official_4c_tierB_mc_baseline_official_v3,PER,PEN,stress,r4,psi_shift,PER,,,,-0.06550133119605324,0.06550133119605324,0.07396944209176616,0.22619613541280964,2.348007786860834,2.224386924212984,0.12362086264784988,baseline-official-v3,v1.0.1-official-4c,8,OMEGA_I_REPORTING_EXTENSION_2026_07_10
official_4c_tierB_mc_baseline_official_v3,PER,PEN,stress,r4,mpc_Pi,PER,,,,0.05712179134087164,0.05712179134087164,0.2955267214721878,0.4486299858202504,2.258526714639021,2.3411825133573543,0.08265579871833317,baseline-official-v3,v1.0.1-official-4c,9,OMEGA_I_REPORTING_EXTENSION_2026_07_10
official_4c_tierB_mc_baseline_official_v3,PER,PEN,stress,r4,tau_K_relative_delta_r4,,,,r4,0.050310168668406735,0.050310168668406735,0.198068948601719,0.3011331798178291,2.4070022395666895,2.4432183818744084,0.03621614230771897,baseline-official-v3,v1.0.1-official-4c,10,OMEGA_I_REPORTING_EXTENSION_2026_07_10
official_4c_tierB_mc_baseline_official_v3,PER,PEN,stress,r4,mpc_W,PER,,,,0.0424183302407332,0.0424183302407332,0.6701079899128677,0.7963748978429358,2.2470414783237715,2.343511309944155,0.09646983162038358,baseline-official-v3,v1.0.1-official-4c,11,OMEGA_I_REPORTING_EXTENSION_2026_07_10
official_4c_tierB_mc_baseline_official_v3,PER,PEN,stress,r4,chi_dom,PER,,,,0.03923786288151451,0.03923786288151451,0.9038195656304147,0.9757122405528698,2.265672285608211,2.3293854478303975,0.06371316222218626,baseline-official-v3,v1.0.1-official-4c,12,OMEGA_I_REPORTING_EXTENSION_2026_07_10
official_4c_tierB_mc_baseline_official_v3,PER,PEN,stress,r4,tau_L_relative_delta_r4,,,,r4,0.03821124114444964,0.03821124114444964,0.1985691187819181,0.3007676944811119,2.3645606195819147,2.4551763544740832,0.09061573489216856,baseline-official-v3,v1.0.1-official-4c,13,OMEGA_I_REPORTING_EXTENSION_2026_07_10
official_4c_tierB_mc_baseline_official_v3,PER,PEN,stress,r4,epsilon_ero_L_r4,,,,r4,-0.03631852196474088,0.03631852196474088,0.23878547629914423,0.7476712213816119,2.3540179212048638,2.292168186495293,0.06184973470957056,baseline-official-v3,v1.0.1-official-4c,14,OMEGA_I_REPORTING_EXTENSION_2026_07_10
official_4c_tierB_mc_baseline_official_v3,PER,PEN,stress,r4,epsilon_ero_AI_r4,,,,r4,0.035328962949158514,0.035328962949158514,0.24505425323660768,0.7476570210601251,2.339555027173319,2.334180507874546,0.005374519298773084,baseline-official-v3,v1.0.1-official-4c,15,OMEGA_I_REPORTING_EXTENSION_2026_07_10
official_4c_tierB_mc_baseline_official_v3,PER,PEN,stress,r4,tau_C_relative_delta_r4,,,,r4,0.031004046712161865,0.031004046712161865,0.1989266753320453,0.2997529275256556,2.403691865823198,2.467462202161116,0.06377033633791829,baseline-official-v3,v1.0.1-official-4c,16,OMEGA_I_REPORTING_EXTENSION_2026_07_10
official_4c_tierB_mc_baseline_official_v3,PER,PEN,stress,r4,omega_G,PER,,,,0.02365603438624137,0.02365603438624137,0.37441520160848607,0.6299602002367002,1.9061082954600057,1.9061082954600057,0.0,baseline-official-v3,v1.0.1-official-4c,17,OMEGA_I_REPORTING_EXTENSION_2026_07_10
official_4c_tierB_mc_baseline_official_v3,PER,PEN,stress,r4,base_broadening_delta_r4,,,,r4,0.022288114011524557,0.022288114011524557,0.1495129425166417,0.2507418641860534,2.3593330911053885,2.3674836829618524,0.00815059185646394,baseline-official-v3,v1.0.1-official-4c,18,OMEGA_I_REPORTING_EXTENSION_2026_07_10
official_4c_tierB_mc_baseline_official_v3,PER,PEN,stress,r4,A_aipi_total,PER,,,,-0.02173924704556988,0.02173924704556988,0.4661353433823241,0.5165609315336167,1.9061082954600057,1.9061082954600057,0.0,baseline-official-v3,v1.0.1-official-4c,19,OMEGA_I_REPORTING_EXTENSION_2026_07_10
official_4c_tierB_mc_baseline_official_v3,PER,PEN,stress,r4,E_aug,PER,,,,0.018864275506571018,0.018864275506571018,0.09470973341409737,0.1251863066582817,2.2956713795466763,2.2997011679275294,0.004029788380853105,baseline-official-v3,v1.0.1-official-4c,20,OMEGA_I_REPORTING_EXTENSION_2026_07_10
official_4c_tierB_mc_baseline_official_v3,PER,PEN,stress,r4,nu_A,PER,,,,-0.01591356534054261,0.01591356534054261,0.5946952627498057,1.4906652550718604,1.9061082954600057,1.9061082954600057,0.0,baseline-official-v3,v1.0.1-official-4c,21,OMEGA_I_REPORTING_EXTENSION_2026_07_10
official_4c_tierB_mc_baseline_official_v3,PER,PEN,stress,r4,mpc_R,PER,,,,0.013516632156665286,0.013516632156665286,0.4803620979769473,0.6311758319507677,2.2646596585729695,2.2982094084829106,0.033549749909941085,baseline-official-v3,v1.0.1-official-4c,22,OMEGA_I_REPORTING_EXTENSION_2026_07_10
official_4c_tierB_mc_baseline_official_v3,PER,PEN,stress,r4,Gap_excluded_indicators,PER,,,,-0.013380217687208706,0.013380217687208706,0.2388495008703036,0.2906241816659431,1.9061082954600057,1.9061082954600057,0.0,baseline-official-v3,v1.0.1-official-4c,23,OMEGA_I_REPORTING_EXTENSION_2026_07_10
official_4c_tierB_mc_baseline_official_v3,PER,PEN,stress,r4,epsilon_ero_C_r4,,,,r4,-0.012191652103666085,0.012191652103666085,0.23590872668961482,0.7562384296828005,2.3656598563257383,2.308877674964857,0.05678218136088109,baseline-official-v3,v1.0.1-official-4c,24,OMEGA_I_REPORTING_EXTENSION_2026_07_10
official_4c_tierB_mc_baseline_official_v3,PER,PEN,stress,r4,nu_I,PER,,,,0.010916678452667136,0.010916678452667136,0.2460711043723954,0.7500012898003918,1.9061082954600057,1.9061082954600057,0.0,baseline-official-v3,v1.0.1-official-4c,25,OMEGA_I_REPORTING_EXTENSION_2026_07_10
official_4c_tierB_mc_baseline_official_v3,PER,PEN,stress,r4,I_adopt_informality,PER,,,,-0.01075514452620578,0.01075514452620578,0.6542168755395348,0.6951435775358983,1.9061082954600057,1.9061082954600057,0.0,baseline-official-v3,v1.0.1-official-4c,26,OMEGA_I_REPORTING_EXTENSION_2026_07_10
official_4c_tierB_mc_baseline_official_v3,PER,PEN,stress,r4,nu_G,PER,,,,0.005418234840729393,0.005418234840729393,0.24907790743395558,0.755804117705595,1.9061082954600057,1.9061082954600057,0.0,baseline-official-v3,v1.0.1-official-4c,27,OMEGA_I_REPORTING_EXTENSION_2026_07_10
official_4c_tierB_mc_baseline_official_v3,PER,PEN,stress,r4,omega_I,PER,,,,-0.0030717863308714526,0.0030717863308714526,0.3705122644122723,0.6266368850854291,1.9061082954600057,1.9061082954600057,0.0,baseline-official-v3,v1.0.1-official-4c,28,OMEGA_I_REPORTING_EXTENSION_2026_07_10
official_4c_tierB_mc_baseline_official_v3,PER,PEN,stress,r4,epsilon_ero_K_r4,,,,r4,-0.0028133318565332736,0.0028133318565332736,0.24476746700853239,0.7511321549066163,2.3273783207265315,2.3078539663055007,0.019524354421030843,baseline-official-v3,v1.0.1-official-4c,29,OMEGA_I_REPORTING_EXTENSION_2026_07_10
official_4c_tierB_mc_baseline_official_v3,PER,PEN,stress,r4,leakage_multiplier_r4,,,,r4,-0.0010842307633692305,0.0010842307633692305,0.4244512024869409,0.5767071394802882,2.358284062229929,2.3556617127989345,0.002622349430994486,baseline-official-v3,v1.0.1-official-4c,30,OMEGA_I_REPORTING_EXTENSION_2026_07_10
official_4c_tierB_mc_baseline_official_v3,PER,PEN,stress,r4,RST,PER,,,,0.0008669457946778317,0.0008669457946778317,0.18064870714235565,0.6905597337056638,2.296190669048173,2.2985504680574325,0.0023597990092594223,baseline-official-v3,v1.0.1-official-4c,31,OMEGA_I_REPORTING_EXTENSION_2026_07_10
