run_id,country_id,policy_id,scenario_id,regime_id,endpoint_year,phi_y_nominal,translation_factor,g_ai_level,mfc_gross,mfc_tilde_gross,fs_gross,fs_eff,cost_gross_gdp,cost_net_gdp,v_gross,v_net,xi,crosses_v1,crosses_buffer,debt_guardrail_pass,historical_plausibility_class,cell_result_class,country_policy_result_class
pilot_per_tierA_baseline_pilot_v2,PER,GMI,high,r0,2034,0.003801304370164793,0.08021805984449866,0.003053520312054969,0.10038977082117742,0.10038977082117742,0.0003065422043250085,-0.0033505185223241868,0.04180812064947627,0.04180812064947627,-0.08014037632581696,-0.08014037632581696,0.1,False,False,False,fiscally_ordinary,not_feasible,not_feasible
pilot_per_tierA_baseline_pilot_v2,PER,GMI,high,r0,2034,0.003801304370164793,0.08021805984449866,0.003053520312054969,0.10038977082117742,0.10038977082117742,0.0003065422043250085,-0.0033505185223241868,0.04180812064947627,0.04180812064947627,-0.08014037632581696,-0.08014037632581696,0.25,False,False,False,fiscally_ordinary,not_feasible,not_feasible
pilot_per_tierA_baseline_pilot_v2,PER,GMI,high,r0,2034,0.003801304370164793,0.08021805984449866,0.003053520312054969,0.10038977082117742,0.10038977082117742,0.0003065422043250085,-0.0033505185223241868,0.04180812064947627,0.04180812064947627,-0.08014037632581696,-0.08014037632581696,0.5,False,False,False,fiscally_ordinary,not_feasible,not_feasible
pilot_per_tierA_baseline_pilot_v2,PER,MUT,high,r0,2034,0.003801304370164793,0.08021805984449866,0.003053520312054969,0.10038977082117742,0.10038977082117742,0.0003065422043250085,-0.0006547632143942033,0.053394790101502256,0.053394790101502256,-0.0122626798073279,-0.0122626798073279,0.0,False,False,False,fiscally_ordinary,not_feasible,not_feasible
pilot_per_tierA_baseline_pilot_v2,PER,MUT,high,r0,2034,0.003801304370164793,0.08021805984449866,0.003053520312054969,0.10038977082117742,0.10038977082117742,0.0003065422043250085,-0.0006547632143942033,0.053394790101502256,0.053394790101502256,-0.0122626798073279,-0.0122626798073279,0.05,False,False,False,fiscally_ordinary,not_feasible,not_feasible
pilot_per_tierA_baseline_pilot_v2,PER,MUT,high,r0,2034,0.003801304370164793,0.08021805984449866,0.003053520312054969,0.10038977082117742,0.10038977082117742,0.0003065422043250085,-0.0006547632143942033,0.053394790101502256,0.053394790101502256,-0.0122626798073279,-0.0122626798073279,0.1,False,False,False,fiscally_ordinary,not_feasible,not_feasible
pilot_per_tierA_baseline_pilot_v2,PER,MUT,high,r0,2034,0.003801304370164793,0.08021805984449866,0.003053520312054969,0.10038977082117742,0.10038977082117742,0.0003065422043250085,-0.0006547632143942033,0.053394790101502256,0.053394790101502256,-0.0122626798073279,-0.0122626798073279,0.25,False,False,False,fiscally_ordinary,not_feasible,not_feasible
pilot_per_tierA_baseline_pilot_v2,PER,MUT,high,r0,2034,0.003801304370164793,0.08021805984449866,0.003053520312054969,0.10038977082117742,0.10038977082117742,0.0003065422043250085,-0.0006547632143942033,0.053394790101502256,0.053394790101502256,-0.0122626798073279,-0.0122626798073279,0.5,False,False,False,fiscally_ordinary,not_feasible,not_feasible
pilot_per_tierA_baseline_pilot_v2,PER,PBI,high,r0,2034,0.003801304370164793,0.08021805984449866,0.003053520312054969,0.10038977082117742,0.10038977082117742,0.0003065422043250085,-0.0005547632143942033,0.0796945147314945,0.0796945147314945,-0.006961121681502207,-0.006961121681502207,0.0,False,False,False,fiscally_ordinary,not_feasible,not_feasible
pilot_per_tierA_baseline_pilot_v2,PER,PBI,high,r0,2034,0.003801304370164793,0.08021805984449866,0.003053520312054969,0.10038977082117742,0.10038977082117742,0.0003065422043250085,-0.0005547632143942033,0.0796945147314945,0.0796945147314945,-0.006961121681502207,-0.006961121681502207,0.05,False,False,False,fiscally_ordinary,not_feasible,not_feasible
pilot_per_tierA_baseline_pilot_v2,PER,PBI,high,r0,2034,0.003801304370164793,0.08021805984449866,0.003053520312054969,0.10038977082117742,0.10038977082117742,0.0003065422043250085,-0.0005547632143942033,0.0796945147314945,0.0796945147314945,-0.006961121681502207,-0.006961121681502207,0.1,False,False,False,fiscally_ordinary,not_feasible,not_feasible
pilot_per_tierA_baseline_pilot_v2,PER,PBI,high,r0,2034,0.003801304370164793,0.08021805984449866,0.003053520312054969,0.10038977082117742,0.10038977082117742,0.0003065422043250085,-0.0005547632143942033,0.0796945147314945,0.0796945147314945,-0.006961121681502207,-0.006961121681502207,0.25,False,False,False,fiscally_ordinary,not_feasible,not_feasible
pilot_per_tierA_baseline_pilot_v2,PER,PBI,high,r0,2034,0.003801304370164793,0.08021805984449866,0.003053520312054969,0.10038977082117742,0.10038977082117742,0.0003065422043250085,-0.0005547632143942033,0.0796945147314945,0.0796945147314945,-0.006961121681502207,-0.006961121681502207,0.5,False,False,False,fiscally_ordinary,not_feasible,not_feasible
pilot_per_tierA_baseline_pilot_v2,PER,UBI,high,r0,2034,0.003801304370164793,0.08021805984449866,0.003053520312054969,0.10038977082117742,0.10038977082117742,0.0003065422043250085,-0.0006870242981380454,0.21357916040600902,0.21357916040600902,-0.0032167197250519584,-0.0032167197250519584,0.0,False,False,False,fiscally_ordinary,not_feasible,stress_benchmark_only
pilot_per_tierA_baseline_pilot_v2,PER,UBI,high,r0,2034,0.003801304370164793,0.08021805984449866,0.003053520312054969,0.10038977082117742,0.10038977082117742,0.0003065422043250085,-0.0006870242981380454,0.21357916040600902,0.21357916040600902,-0.0032167197250519584,-0.0032167197250519584,0.05,False,False,False,fiscally_ordinary,not_feasible,stress_benchmark_only
pilot_per_tierA_baseline_pilot_v2,PER,UBI,high,r0,2034,0.003801304370164793,0.08021805984449866,0.003053520312054969,0.10038977082117742,0.10038977082117742,0.0003065422043250085,-0.0006870242981380454,0.21357916040600902,0.21357916040600902,-0.0032167197250519584,-0.0032167197250519584,0.1,False,False,False,fiscally_ordinary,not_feasible,stress_benchmark_only
